Date,MaxT,MinT,WindSpeed,Humidity ,Precipitation
2007-03-07 00:00:00,32.3,24.2,2.6,52.5,0.0
2007-03-08 00:00:00,32.8,24.4,2.5,60.9,0.0
2007-03-09 00:00:00,32.8,24.4,2.4,62.7,0.0
2007-03-10 00:00:00,32.5,24.3,2.6,61.6,0.0
2007-03-11 00:00:00,32.3,23.9,2.5,59.3,0.0
2007-03-12 00:00:00,33.1,24.0,3.2,65.1,0.0
2007-03-13 00:00:00,32.3,23.3,3.1,66.2,0.0
2007-03-14 00:00:00,32.7,21.6,2.6,65.4,0.0
2007-03-15 00:00:00,34.3,22.1,2.8,58.2,0.0
2007-03-16 00:00:00,34.3,23.6,2.0,52.9,0.0
2007-03-17 00:00:00,33.8,22.9,1.9,52.4,0.0
2007-03-18 00:00:00,34.3,22.8,2.2,59.5,0.0
2007-03-19 00:00:00,35.6,23.5,1.5,58.2,0.0
2007-03-20 00:00:00,35.5,24.0,2.1,57.2,0.0
2007-03-21 00:00:00,35.2,24.1,2.0,62.9,0.0
2007-03-22 00:00:00,34.6,25.4,2.1,63.2,0.0
2007-03-23 00:00:00,35.1,25.2,1.9,53.8,0.0
2007-03-24 00:00:00,35.0,25.6,1.8,54.2,0.0
2007-03-25 00:00:00,35.8,25.8,2.5,44.2,0.0
2007-03-26 00:00:00,35.4,25.4,2.5,51.0,0.0
2007-03-27 00:00:00,35.4,25.2,1.9,49.4,0.0
2007-03-28 00:00:00,34.4,24.8,2.1,52.0,0.0
2007-03-29 00:00:00,34.6,24.8,2.2,49.2,0.0
2007-03-30 00:00:00,33.9,24.1,1.9,50.2,0.0
2007-03-31 00:00:00,34.6,25.2,2.5,58.3,0.0
2007-04-01 00:00:00,35.4,24.4,2.0,51.2,0.0
2007-04-02 00:00:00,35.7,25.4,2.2,49.8,0.0
2007-04-03 00:00:00,35.2,26.5,2.0,54.9,0.0
2007-04-04 00:00:00,35.3,26.5,2.4,47.8,0.0
2007-04-05 00:00:00,35.8,25.7,2.3,46.9,0.0
2007-04-06 00:00:00,34.8,25.7,2.2,48.7,0.0
2007-04-07 00:00:00,34.5,25.5,2.6,58.0,2.1
2007-04-08 00:00:00,35.1,26.0,2.6,56.5,0.0
2007-04-09 00:00:00,35.3,26.1,2.6,54.7,0.0
2007-04-10 00:00:00,35.1,26.4,2.1,54.3,0.0
2007-04-11 00:00:00,36.0,26.3,1.9,53.3,0.0
2007-04-12 00:00:00,35.3,25.8,2.0,53.6,0.0
2007-04-13 00:00:00,35.7,26.6,2.3,52.6,0.0
2007-04-14 00:00:00,35.0,24.1,2.4,59.9,0.0
2007-04-15 00:00:00,35.4,25.8,2.5,58.5,0.0
2007-04-16 00:00:00,34.7,25.9,2.6,57.9,0.0
2007-04-17 00:00:00,34.6,26.6,2.0,59.9,0.0
2007-04-18 00:00:00,34.7,25.3,2.5,60.0,0.0
2007-04-19 00:00:00,34.8,26.2,1.9,66.9,0.0
2007-04-20 00:00:00,35.2,25.8,2.0,57.7,0.0
2007-04-21 00:00:00,35.6,27.3,2.9,67.7,3.8
2007-04-22 00:00:00,37.6,27.3,2.5,49.3,0.0
2007-04-23 00:00:00,38.2,27.9,2.7,48.1,0.0
2007-04-24 00:00:00,37.9,27.9,2.5,40.4,0.0
2007-04-25 00:00:00,37.8,27.5,2.2,48.9,0.0
2007-04-26 00:00:00,37.0,27.7,2.5,52.8,0.0
2007-04-27 00:00:00,37.3,27.4,2.4,51.7,0.0
2007-04-28 00:00:00,37.6,28.3,2.0,57.9,0.0
2007-04-29 00:00:00,37.1,28.5,2.6,52.9,0.0
2007-04-30 00:00:00,37.2,27.5,2.2,50.9,0.0
2007-05-01 00:00:00,36.7,27.5,2.4,56.8,0.0
2007-05-02 00:00:00,36.6,27.9,2.3,57.4,2.2
2007-05-03 00:00:00,35.4,26.0,2.5,61.9,2.2
2007-05-04 00:00:00,36.0,26.8,2.3,61.1,4.3
2007-05-05 00:00:00,36.3,26.9,2.2,60.2,0.0
2007-05-06 00:00:00,36.9,28.0,2.2,57.0,0.0
2007-05-07 00:00:00,38.0,28.5,3.2,52.4,0.0
2007-05-08 00:00:00,37.3,28.4,3.2,47.5,0.0
2007-05-09 00:00:00,41.1,29.2,3.2,49.1,0.0
2007-05-10 00:00:00,39.5,29.5,3.7,49.2,0.0
2007-05-11 00:00:00,38.8,29.7,3.3,56.2,0.0
2007-05-12 00:00:00,38.0,30.0,3.4,43.8,0.0
2007-05-13 00:00:00,37.7,29.5,3.4,46.6,0.0
2007-05-14 00:00:00,41.9,29.3,4.5,48.7,0.0
2007-05-15 00:00:00,42.2,30.1,4.2,46.0,0.0
2007-05-16 00:00:00,42.4,30.6,3.8,46.4,0.0
2007-05-17 00:00:00,41.3,30.7,3.6,45.5,0.0
2007-05-18 00:00:00,40.1,30.5,4.0,44.9,2.6
2007-05-19 00:00:00,42.3,31.0,3.3,51.5,0.0
2007-05-20 00:00:00,42.6,31.3,3.8,51.2,0.0
2007-05-21 00:00:00,43.2,30.5,4.0,52.2,0.0
2007-05-22 00:00:00,42.4,30.3,3.7,55.5,0.0
2007-05-23 00:00:00,41.0,27.8,3.8,50.5,11.1
2007-05-24 00:00:00,37.3,27.0,2.9,50.5,3.9
2007-05-25 00:00:00,38.8,28.8,3.3,51.4,2.3
2007-05-26 00:00:00,39.8,30.0,3.3,53.4,2.9
2007-05-27 00:00:00,38.6,29.2,3.2,49.9,2.9
2007-05-28 00:00:00,39.4,28.8,3.8,45.9,0.0
2007-05-29 00:00:00,37.6,28.8,3.3,51.5,0.0
2007-05-30 00:00:00,38.2,29.0,2.6,52.2,0.0
2007-05-31 00:00:00,38.3,29.6,2.3,51.5,0.0
2007-06-01 00:00:00,37.8,28.7,2.6,48.5,0.0
2007-06-02 00:00:00,38.5,29.6,3.1,56.8,0.0
2007-06-03 00:00:00,38.6,30.5,2.8,54.8,4.2
2007-06-04 00:00:00,40.4,29.2,3.6,48.3,0.0
2007-06-05 00:00:00,33.9,28.4,3.4,50.7,14.9
2007-06-06 00:00:00,39.7,28.3,3.0,57.3,5.2
2007-06-07 00:00:00,33.6,26.7,4.2,69.4,12.0
2007-06-08 00:00:00,35.7,27.0,2.9,65.0,0.0
2007-06-09 00:00:00,37.8,28.8,3.4,63.5,6.0
2007-06-10 00:00:00,38.9,27.0,4.1,61.2,12.0
2007-06-11 00:00:00,35.8,27.3,3.2,58.7,0.0
2007-06-12 00:00:00,37.9,29.2,2.8,57.3,0.0
2007-06-13 00:00:00,35.8,28.9,2.3,65.5,0.0
2007-06-14 00:00:00,34.6,28.7,2.0,70.7,12.6
2007-06-15 00:00:00,34.8,28.7,2.2,72.7,0.0
2007-06-16 00:00:00,36.0,28.8,3.0,69.4,0.0
2007-06-17 00:00:00,37.0,27.9,3.6,67.4,0.0
2007-06-18 00:00:00,38.5,28.8,3.7,68.8,5.2
2007-06-19 00:00:00,36.0,27.3,3.3,65.6,11.4
2007-06-20 00:00:00,34.0,28.7,2.7,77.1,11.4
2007-06-21 00:00:00,31.9,26.9,3.4,77.9,35.0
2007-06-22 00:00:00,29.2,26.2,4.3,67.9,7.8
2007-06-23 00:00:00,30.3,26.7,4.3,69.4,38.7
2007-06-24 00:00:00,32.0,26.6,3.4,74.7,15.5
2007-06-25 00:00:00,33.0,27.0,4.2,82.6,23.4
2007-06-26 00:00:00,29.3,25.6,3.8,74.7,10.9
2007-06-27 00:00:00,27.7,25.3,4.4,76.8,38.0
2007-06-28 00:00:00,28.2,25.5,4.5,81.5,43.4
2007-06-29 00:00:00,28.4,25.1,4.7,76.8,27.1
2007-06-30 00:00:00,31.0,26.9,4.6,74.9,5.4
2007-07-01 00:00:00,33.6,27.5,4.4,67.5,0.0
2007-07-02 00:00:00,34.2,28.0,4.6,73.4,0.0
2007-07-03 00:00:00,35.0,28.0,4.9,59.3,0.0
2007-07-04 00:00:00,35.5,28.3,5.0,57.7,0.0
2007-07-05 00:00:00,35.6,27.7,4.9,62.9,0.0
2007-07-06 00:00:00,34.7,29.1,4.8,59.1,0.0
2007-07-07 00:00:00,33.3,27.3,5.7,76.2,18.2
2007-07-08 00:00:00,35.0,27.2,5.1,68.3,0.0
2007-07-09 00:00:00,34.7,26.6,4.0,74.4,9.0
2007-07-10 00:00:00,34.2,26.7,3.7,71.9,13.7
2007-07-11 00:00:00,34.3,27.2,3.6,78.3,11.5
2007-07-12 00:00:00,33.2,26.2,3.9,79.3,11.5
2007-07-13 00:00:00,31.4,26.2,4.4,76.2,0.0
2007-07-14 00:00:00,32.2,26.6,4.1,79.7,9.9
2007-07-15 00:00:00,32.3,26.3,3.8,69.2,34.4
2007-07-16 00:00:00,32.3,26.2,3.3,81.8,20.9
2007-07-17 00:00:00,33.6,26.9,3.2,80.0,0.0
2007-07-18 00:00:00,35.1,27.7,3.0,72.3,0.0
2007-07-19 00:00:00,35.6,28.1,2.8,73.9,14.6
2007-07-20 00:00:00,33.6,27.8,2.5,76.5,14.6
2007-07-21 00:00:00,33.1,25.7,2.3,75.6,6.1
2007-07-22 00:00:00,33.9,26.8,2.8,82.9,3.8
2007-07-23 00:00:00,32.3,26.2,1.9,78.3,6.5
2007-07-24 00:00:00,33.3,26.8,2.2,78.7,10.2
2007-07-25 00:00:00,33.0,27.0,2.4,76.5,6.5
2007-07-26 00:00:00,33.4,27.2,1.7,77.4,21.1
2007-07-27 00:00:00,33.8,27.5,2.2,71.1,24.1
2007-07-28 00:00:00,32.1,27.1,2.4,82.7,37.7
2007-07-29 00:00:00,33.8,26.2,2.2,86.0,24.1
2007-07-30 00:00:00,33.1,26.1,1.7,83.4,21.1
2007-07-31 00:00:00,33.2,27.2,1.6,87.0,0.0
2007-08-01 00:00:00,34.0,25.9,2.5,81.2,9.7
2007-08-02 00:00:00,31.4,26.1,2.8,79.5,11.2
2007-08-03 00:00:00,29.0,25.8,3.1,81.2,12.6
2007-08-04 00:00:00,30.0,25.7,3.5,80.4,2.9
2007-08-05 00:00:00,30.7,25.9,3.7,80.8,8.2
2007-08-06 00:00:00,29.1,26.1,4.9,80.0,21.7
2007-08-07 00:00:00,31.6,25.9,5.4,73.1,0.0
2007-08-08 00:00:00,33.3,27.0,4.5,73.1,3.1
2007-08-09 00:00:00,34.1,27.0,3.7,71.2,0.0
2007-08-10 00:00:00,34.1,27.9,3.7,66.7,4.6
2007-08-11 00:00:00,31.1,27.4,4.6,75.2,9.2
2007-08-12 00:00:00,31.3,25.8,3.7,80.9,18.2
2007-08-13 00:00:00,31.6,26.2,3.9,81.2,6.5
2007-08-14 00:00:00,34.7,27.1,4.2,73.1,0.0
2007-08-15 00:00:00,34.9,27.7,3.0,71.8,0.0
2007-08-16 00:00:00,34.6,27.5,3.1,75.7,5.1
2007-08-17 00:00:00,34.3,26.8,2.8,72.5,10.3
2007-08-18 00:00:00,31.2,26.3,3.6,81.3,5.1
2007-08-19 00:00:00,34.2,26.0,3.2,79.4,0.0
2007-08-20 00:00:00,35.3,26.5,3.0,79.2,0.0
2007-08-21 00:00:00,33.6,26.9,2.9,78.3,6.1
2007-08-22 00:00:00,32.3,26.0,2.5,78.9,6.8
2007-08-23 00:00:00,34.2,26.4,2.7,76.1,13.6
2007-08-24 00:00:00,32.3,25.3,2.2,78.7,13.6
2007-08-25 00:00:00,32.9,26.3,1.9,80.5,6.8
2007-08-26 00:00:00,33.6,26.9,1.6,78.0,0.0
2007-08-27 00:00:00,32.0,26.2,1.7,79.2,8.3
2007-08-28 00:00:00,33.2,26.6,2.7,78.6,8.3
2007-08-29 00:00:00,30.7,25.5,1.7,85.0,19.1
2007-08-30 00:00:00,32.3,25.6,2.3,85.3,9.6
2007-08-31 00:00:00,30.6,25.3,3.0,83.7,9.6
2007-09-01 00:00:00,29.7,25.6,2.6,79.8,29.5
2007-09-02 00:00:00,29.2,25.6,2.4,80.4,18.2
2007-09-03 00:00:00,32.6,26.1,3.0,75.3,0.0
2007-09-04 00:00:00,32.9,27.2,3.4,72.3,4.6
2007-09-05 00:00:00,31.4,25.8,3.3,81.5,36.4
2007-09-06 00:00:00,30.4,24.9,3.4,80.5,17.2
2007-09-07 00:00:00,32.1,27.0,2.8,79.2,4.3
2007-09-08 00:00:00,33.6,27.0,2.0,75.6,12.9
2007-09-09 00:00:00,33.5,27.3,1.7,79.4,6.4
2007-09-10 00:00:00,33.9,27.1,1.4,80.5,0.0
2007-09-11 00:00:00,33.6,27.0,1.7,75.2,0.0
2007-09-12 00:00:00,34.2,26.7,1.4,72.2,5.7
2007-09-13 00:00:00,34.3,26.5,1.7,74.0,2.8
2007-09-14 00:00:00,31.9,25.2,2.6,82.4,11.3
2007-09-15 00:00:00,32.2,24.9,2.6,78.8,2.9
2007-09-16 00:00:00,31.0,26.0,2.4,74.8,7.7
2007-09-17 00:00:00,30.1,26.1,2.7,77.2,6.9
2007-09-18 00:00:00,31.2,25.5,1.6,76.7,0.0
2007-09-19 00:00:00,29.7,25.5,1.7,67.3,23.1
2007-09-20 00:00:00,30.2,25.4,2.7,74.1,26.4
2007-09-21 00:00:00,28.1,25.1,2.9,76.0,18.7
2007-09-22 00:00:00,29.8,25.9,3.4,72.9,15.6
2007-09-23 00:00:00,32.3,26.3,3.9,65.0,4.6
2007-09-24 00:00:00,33.0,27.0,3.3,72.1,0.0
2007-09-25 00:00:00,33.1,27.7,2.9,74.5,4.6
2007-09-26 00:00:00,31.8,27.2,2.9,74.8,6.4
2007-09-27 00:00:00,32.4,26.4,2.6,75.9,6.6
2007-09-28 00:00:00,33.7,26.6,2.3,76.9,3.8
2007-09-29 00:00:00,32.0,26.8,2.3,74.4,13.0
2007-09-30 00:00:00,30.6,24.7,2.3,76.7,10.4
2007-10-01 00:00:00,32.5,25.6,2.4,77.2,12.5
2007-10-02 00:00:00,32.8,26.1,2.3,68.5,9.1
2007-10-03 00:00:00,33.4,25.8,1.7,67.9,5.8
2007-10-04 00:00:00,30.0,25.3,1.6,63.1,37.4
2007-10-05 00:00:00,28.6,24.8,2.4,66.2,24.9
2007-10-06 00:00:00,31.5,25.1,2.5,70.9,0.0
2007-10-07 00:00:00,30.1,25.8,2.2,80.0,9.3
2007-10-08 00:00:00,32.2,25.6,2.1,65.7,0.0
2007-10-09 00:00:00,34.3,24.9,1.5,62.8,0.0
2007-10-10 00:00:00,33.3,25.1,1.5,63.7,0.0
2007-10-11 00:00:00,33.5,25.1,1.3,70.3,0.0
2007-10-12 00:00:00,33.2,25.5,1.3,73.3,0.0
2007-10-13 00:00:00,33.6,25.2,1.5,64.8,0.0
2007-10-14 00:00:00,33.8,24.8,1.4,65.4,0.0
2007-10-15 00:00:00,33.6,24.6,1.1,67.6,0.0
2007-10-16 00:00:00,33.0,24.4,1.2,73.0,0.0
2007-10-17 00:00:00,32.5,24.8,1.1,72.0,0.0
2007-10-18 00:00:00,31.1,24.5,1.6,77.1,22.1
2007-10-19 00:00:00,31.1,25.2,1.2,73.2,46.7
2007-10-20 00:00:00,31.7,25.0,1.1,75.5,23.4
2007-10-21 00:00:00,31.8,24.6,1.4,70.5,12.0
2007-10-22 00:00:00,30.8,21.3,1.2,72.5,17.4
2007-10-23 00:00:00,31.4,24.4,1.9,71.3,6.0
2007-10-24 00:00:00,30.7,23.2,2.1,70.5,0.0
2007-10-25 00:00:00,30.8,23.3,1.4,70.2,0.0
2007-10-26 00:00:00,31.4,22.6,1.1,64.1,0.0
2007-10-27 00:00:00,31.2,23.5,1.1,73.1,0.0
2007-10-28 00:00:00,31.2,23.5,1.5,76.6,6.9
2007-10-29 00:00:00,29.6,23.5,2.1,74.9,17.4
2007-10-30 00:00:00,26.9,23.3,1.6,81.4,13.9
2007-10-31 00:00:00,30.6,24.7,1.4,77.0,7.0
2007-11-01 00:00:00,31.9,26.4,2.0,83.8,0.0
2007-11-02 00:00:00,32.7,24.6,1.1,79.6,0.0
2007-11-03 00:00:00,31.9,24.5,1.4,79.4,1.6
2007-11-04 00:00:00,32.1,25.6,1.2,83.3,0.0
2007-11-05 00:00:00,32.7,25.1,0.9,76.5,6.0
2007-11-06 00:00:00,32.9,24.6,1.1,75.7,0.0
2007-11-07 00:00:00,32.1,24.1,1.2,72.2,0.0
2007-11-08 00:00:00,31.5,23.1,1.2,69.7,0.0
2007-11-09 00:00:00,31.9,22.9,0.8,72.3,0.0
2007-11-10 00:00:00,32.3,23.1,1.0,66.1,0.0
2007-11-11 00:00:00,32.1,23.1,1.3,68.9,0.0
2007-11-12 00:00:00,31.8,21.7,1.7,68.0,0.0
2007-11-13 00:00:00,32.0,20.5,1.8,65.6,0.0
2007-11-14 00:00:00,32.2,19.7,1.4,59.8,0.0
2007-11-15 00:00:00,32.6,18.8,1.5,63.9,0.0
2007-11-16 00:00:00,31.4,18.7,1.5,62.9,0.0
2007-11-17 00:00:00,30.6,20.1,1.6,65.0,0.0
2007-11-18 00:00:00,30.8,20.3,1.0,69.3,0.0
2007-11-19 00:00:00,30.6,23.3,1.1,77.4,0.0
2007-11-20 00:00:00,31.5,23.9,1.4,75.2,0.0
2007-11-21 00:00:00,30.7,22.2,1.5,66.0,0.0
2007-11-22 00:00:00,30.5,19.9,1.6,64.0,0.0
2007-11-23 00:00:00,30.9,18.4,1.5,64.8,0.0
2007-11-24 00:00:00,30.5,17.4,1.5,60.7,0.0
2007-11-25 00:00:00,31.4,18.2,1.4,61.5,0.0
2007-11-26 00:00:00,31.4,20.7,1.0,66.7,0.0
2007-11-27 00:00:00,31.7,22.2,1.2,68.3,0.0
2007-11-28 00:00:00,31.1,21.5,0.9,59.3,0.0
2007-11-29 00:00:00,30.8,19.1,1.2,66.9,0.0
2007-11-30 00:00:00,30.9,19.7,1.7,67.6,0.0
2007-12-01 00:00:00,30.2,21.3,1.4,69.0,0.0
2007-12-02 00:00:00,30.5,21.3,1.4,67.3,3.6
2007-12-03 00:00:00,30.6,22.3,1.3,64.1,0.0
2007-12-04 00:00:00,29.6,21.3,2.1,70.2,0.0
2007-12-05 00:00:00,29.3,20.7,2.0,68.5,0.0
2007-12-06 00:00:00,29.4,20.5,1.7,71.6,0.0
2007-12-07 00:00:00,30.0,19.2,1.2,64.6,0.0
2007-12-08 00:00:00,30.4,20.0,1.4,70.8,0.0
2007-12-09 00:00:00,30.0,20.6,1.2,71.3,0.0
2007-12-10 00:00:00,29.9,20.9,0.9,68.7,0.0
2007-12-11 00:00:00,30.2,21.0,1.3,72.0,0.0
2007-12-12 00:00:00,30.1,21.0,1.3,70.3,0.0
2007-12-13 00:00:00,30.4,21.0,1.4,71.6,0.0
2007-12-14 00:00:00,28.8,22.4,1.7,72.8,0.0
2007-12-15 00:00:00,29.8,22.6,1.9,70.4,0.0
2007-12-16 00:00:00,30.7,22.2,2.1,67.8,0.0
2007-12-17 00:00:00,29.9,21.4,2.9,64.9,0.0
2007-12-18 00:00:00,27.7,21.3,2.8,67.4,0.0
2007-12-19 00:00:00,28.1,22.2,1.7,72.8,4.4
2007-12-20 00:00:00,30.9,22.2,1.6,66.2,0.0
2007-12-21 00:00:00,32.0,20.9,1.2,70.1,0.0
2007-12-22 00:00:00,32.4,20.4,1.2,64.1,0.0
2007-12-23 00:00:00,32.5,20.8,0.8,63.7,0.0
2007-12-24 00:00:00,33.4,18.0,0.7,61.3,0.0
2007-12-25 00:00:00,30.9,17.8,0.7,62.9,0.0
2007-12-26 00:00:00,31.5,19.8,0.9,69.4,0.0
2007-12-27 00:00:00,31.2,20.2,0.7,72.6,0.0
2007-12-28 00:00:00,31.8,20.9,0.5,69.3,0.0
2007-12-29 00:00:00,32.0,22.1,0.7,68.8,0.0
2007-12-30 00:00:00,31.6,22.9,1.3,63.8,0.0
2007-12-31 00:00:00,30.9,21.7,1.4,67.6,0.0
2008-01-01 00:00:00,30.2,20.4,1.4,66.5,0.0
2008-01-02 00:00:00,29.2,18.7,1.6,67.5,0.0
2008-01-03 00:00:00,29.0,17.3,1.5,68.1,0.0
2008-01-04 00:00:00,29.4,16.9,1.3,62.8,0.0
2008-01-05 00:00:00,29.7,17.9,1.5,64.6,0.0
2008-01-06 00:00:00,29.9,18.2,1.4,63.0,0.0
2008-01-07 00:00:00,30.2,18.8,1.3,66.3,0.0
2008-01-08 00:00:00,30.5,18.7,1.3,67.4,0.0
2008-01-09 00:00:00,31.1,17.5,1.1,63.4,0.0
2008-01-10 00:00:00,31.0,17.9,1.4,61.7,0.0
2008-01-11 00:00:00,30.8,18.6,1.2,61.5,0.0
2008-01-12 00:00:00,30.9,19.5,1.3,67.1,0.0
2008-01-13 00:00:00,31.3,19.6,1.2,63.6,0.0
2008-01-14 00:00:00,31.5,19.5,1.3,66.9,0.0
2008-01-15 00:00:00,30.8,19.3,1.1,61.5,0.0
2008-01-16 00:00:00,30.6,21.2,1.4,61.2,0.0
2008-01-17 00:00:00,30.3,19.3,1.5,55.4,0.0
2008-01-18 00:00:00,30.3,18.4,0.9,62.6,0.0
2008-01-19 00:00:00,30.4,18.0,1.0,68.5,0.0
2008-01-20 00:00:00,30.8,18.7,1.2,63.1,0.0
2008-01-21 00:00:00,31.0,19.6,1.4,72.3,0.0
2008-01-22 00:00:00,30.9,21.2,1.7,65.0,0.0
2008-01-23 00:00:00,30.4,20.6,2.0,70.7,0.0
2008-01-24 00:00:00,30.3,21.1,1.5,70.2,0.0
2008-01-25 00:00:00,31.3,21.9,1.8,74.1,0.0
2008-01-26 00:00:00,31.2,23.4,2.2,74.1,0.0
2008-01-27 00:00:00,29.6,22.3,1.6,65.6,0.0
2008-01-28 00:00:00,29.2,20.7,1.4,69.9,0.0
2008-01-29 00:00:00,30.2,20.3,1.2,66.5,0.0
2008-01-30 00:00:00,31.2,21.1,1.5,71.1,0.0
2008-01-31 00:00:00,32.0,22.5,1.7,66.0,0.0
2008-02-01 00:00:00,30.4,22.6,1.2,65.4,0.0
2008-02-02 00:00:00,29.8,20.9,1.4,60.9,0.0
2008-02-03 00:00:00,30.8,22.1,1.9,66.7,0.0
2008-02-04 00:00:00,30.2,23.8,1.5,69.6,0.0
2008-02-05 00:00:00,30.8,23.9,1.8,69.3,0.0
2008-02-06 00:00:00,30.8,22.5,2.1,67.0,0.0
2008-02-07 00:00:00,31.0,21.6,1.7,64.8,0.0
2008-02-08 00:00:00,31.0,22.2,1.4,69.9,0.0
2008-02-09 00:00:00,31.0,24.1,2.2,69.7,19.8
2008-02-10 00:00:00,28.6,23.2,1.9,72.6,0.0
2008-02-11 00:00:00,27.1,22.7,2.2,66.9,0.0
2008-02-12 00:00:00,27.2,23.7,2.4,65.5,0.0
2008-02-13 00:00:00,29.6,22.8,2.1,56.5,0.0
2008-02-14 00:00:00,30.8,22.5,1.5,62.3,0.0
2008-02-15 00:00:00,31.3,21.8,1.6,60.6,0.0
2008-02-16 00:00:00,31.3,21.6,1.4,62.5,0.0
2008-02-17 00:00:00,31.7,21.9,1.3,62.6,0.0
2008-02-18 00:00:00,31.7,21.2,1.2,65.2,0.0
2008-02-19 00:00:00,31.7,22.2,1.3,62.7,0.0
2008-02-20 00:00:00,31.2,21.8,1.1,62.3,0.0
2008-02-21 00:00:00,32.1,21.7,1.5,66.7,0.0
2008-02-22 00:00:00,31.3,21.7,1.7,62.2,0.0
2008-02-23 00:00:00,31.7,22.1,1.3,59.2,0.0
2008-02-24 00:00:00,32.2,21.7,1.5,62.9,0.0
2008-02-25 00:00:00,32.1,21.6,1.4,67.0,0.0
2008-02-26 00:00:00,32.6,22.3,1.6,62.9,0.0
2008-02-27 00:00:00,32.0,22.6,1.6,56.6,0.0
2008-02-28 00:00:00,32.3,22.7,1.6,51.6,0.0
2008-02-29 00:00:00,32.1,21.4,1.7,57.0,0.0
2008-03-01 00:00:00,33.5,21.4,1.5,55.6,0.0
2008-03-02 00:00:00,34.0,22.1,1.5,58.2,0.0
2008-03-03 00:00:00,33.6,21.7,1.2,50.2,0.0
2008-03-04 00:00:00,33.5,21.3,1.3,49.5,0.0
2008-03-05 00:00:00,33.1,21.3,1.6,55.6,0.0
2008-03-06 00:00:00,33.0,21.4,1.7,53.8,0.0
2008-03-07 00:00:00,34.7,21.2,1.1,58.2,0.0
2008-03-08 00:00:00,35.3,20.5,1.4,63.1,0.0
2008-03-09 00:00:00,34.7,21.3,1.5,48.1,0.0
2008-03-10 00:00:00,34.1,20.6,1.3,53.7,0.0
2008-03-11 00:00:00,33.0,21.7,1.4,59.1,0.0
2008-03-12 00:00:00,33.5,22.6,1.8,55.3,0.0
2008-03-13 00:00:00,33.2,25.0,2.3,59.8,0.0
2008-03-14 00:00:00,32.7,23.9,2.3,62.9,0.0
2008-03-15 00:00:00,33.7,24.9,1.6,61.4,0.0
2008-03-16 00:00:00,34.3,24.8,1.8,60.3,0.0
2008-03-17 00:00:00,34.3,24.7,2.0,58.5,0.0
2008-03-18 00:00:00,33.9,24.9,2.1,61.9,0.0
2008-03-19 00:00:00,34.2,25.3,2.8,67.4,0.0
2008-03-20 00:00:00,34.2,25.0,3.0,67.7,0.0
2008-03-21 00:00:00,32.5,24.6,2.1,80.5,1.0
2008-03-22 00:00:00,31.7,24.6,2.2,79.0,1.0
2008-03-23 00:00:00,31.4,24.0,1.3,74.4,3.1
2008-03-24 00:00:00,28.5,23.7,1.3,79.7,7.1
2008-03-25 00:00:00,30.1,24.6,1.7,76.4,2.0
2008-03-26 00:00:00,33.0,24.3,1.5,73.9,0.0
2008-03-27 00:00:00,33.7,24.9,1.9,68.3,9.4
2008-03-28 00:00:00,34.1,25.1,2.0,59.8,6.3
2008-03-29 00:00:00,33.4,24.3,1.8,65.4,0.0
2008-03-30 00:00:00,33.7,25.0,2.2,71.2,0.0
2008-03-31 00:00:00,31.7,24.2,2.5,68.7,6.3
2008-04-01 00:00:00,34.4,25.4,1.7,62.2,0.0
2008-04-02 00:00:00,34.2,25.4,2.3,64.3,4.3
2008-04-03 00:00:00,34.8,26.1,2.2,57.8,0.0
2008-04-04 00:00:00,34.4,26.4,2.3,66.5,0.0
2008-04-05 00:00:00,33.6,25.7,3.1,63.4,0.0
2008-04-06 00:00:00,33.3,25.0,2.9,72.1,0.0
2008-04-07 00:00:00,33.5,25.5,1.4,65.8,0.0
2008-04-08 00:00:00,34.3,24.7,1.8,58.4,0.0
2008-04-09 00:00:00,34.5,25.3,2.2,66.2,0.0
2008-04-10 00:00:00,35.1,23.1,2.1,60.4,0.0
2008-04-11 00:00:00,36.2,25.0,2.0,56.7,0.0
2008-04-12 00:00:00,35.9,25.2,2.3,55.2,0.0
2008-04-13 00:00:00,35.7,26.2,1.8,57.2,0.0
2008-04-14 00:00:00,35.3,25.8,2.0,53.1,0.0
2008-04-15 00:00:00,35.5,26.6,2.6,60.4,0.0
2008-04-16 00:00:00,35.3,26.9,2.3,67.3,0.0
2008-04-17 00:00:00,36.4,26.8,2.5,56.1,0.0
2008-04-18 00:00:00,37.2,27.2,2.6,63.1,0.0
2008-04-19 00:00:00,37.8,27.8,2.4,51.6,0.0
2008-04-20 00:00:00,37.9,27.5,2.4,49.8,0.0
2008-04-21 00:00:00,38.0,26.6,3.0,52.8,0.0
2008-04-22 00:00:00,38.1,26.8,3.3,50.3,0.0
2008-04-23 00:00:00,36.5,27.3,2.7,48.6,0.0
2008-04-24 00:00:00,35.3,27.6,2.3,56.5,0.0
2008-04-25 00:00:00,35.0,26.2,2.2,60.2,0.0
2008-04-26 00:00:00,35.5,26.7,2.3,55.9,0.0
2008-04-27 00:00:00,36.0,27.1,2.5,55.9,0.0
2008-04-28 00:00:00,35.4,27.1,3.2,58.4,0.0
2008-04-29 00:00:00,36.1,27.7,2.9,55.0,0.0
2008-04-30 00:00:00,37.2,28.3,3.2,48.4,0.0
2008-05-01 00:00:00,39.4,28.8,3.5,45.0,0.0
2008-05-02 00:00:00,41.5,28.6,3.7,49.9,0.0
